ID,Win,NickName,Champion,item
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 리안드리의 고통 증폭의 고서 마법사의 신발 그림자불꽃 증폭의 고서
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,도란의 반지 충전형 물약 제어 와드 리안드리의 고통 마법공학 교류 발전기 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 추적자의 팔목 보호대 제어 와드 마법사의 신발 그림자불꽃 리안드리의 고통
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 리안드리의 고통 그림자불꽃 도란의 반지 증폭의 고서 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 도란의 반지 그림자불꽃 리안드리의 고통 0 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 리안드리의 고통 그림자불꽃 마법사의 신발 0 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 방출의 마법봉 제어 와드 리안드리의 고통 망각의 구 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,무한의 대검 피바라기 마법사의 최후 유령 무희 불멸의 철갑궁 판금 장화
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 추적자의 팔목 보호대 0 도란의 반지 리안드리의 고통 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,도란의 반지 충전형 물약 제어 와드 리안드리의 고통 망각의 구 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,피바라기 유령 무희 파수꾼의 갑옷 판금 장화 무한의 대검 불멸의 철갑궁
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 마법사의 신발 마법공학 교류 발전기 리안드리의 고통 0 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,도란의 방패 곡괭이 0 판금 장화 유령 무희 절정의 화살
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,도란의 반지 마법공학 교류 발전기 제어 와드 리안드리의 고통 루비 수정 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Tristana,무한의 대검 광전사의 군화 피바라기 절정의 화살 나보리 명멸검 징수의 총
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,도란의 방패 마법사의 최후 몰락한 왕의 검 헤르메스의 발걸음 0 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 에테르 환영 증폭의 고서 악의 도란의 반지 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,도란의 반지 에테르 환영 증폭의 고서 악의 마법사의 신발 증폭의 고서
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 부서진 팔목 보호대 제어 와드 악의 폭풍 쇄도 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,도란의 방패 헤르메스의 발걸음 마법사의 최후 몰락한 왕의 검 절정의 화살 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,무한의 대검 불멸의 철갑궁 천 갑옷 마법사의 최후 몰락한 왕의 검 헤르메스의 발걸음
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,도란의 방패 몰락한 왕의 검 천 갑옷 마법사의 최후 약간 신비한 신발 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 폭풍 쇄도 0 악의 마법사의 신발 쓸데없이 큰 지팡이
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,불멸의 철갑궁 무한의 대검 몰락한 왕의 검 마법사의 최후 판금 장화 천 갑옷
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,도란의 검 몰락한 왕의 검 민첩성의 망토 마법사의 최후 0 판금 장화
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 존야의 모래시계 폭풍 쇄도 마법사의 신발 0 악의
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 도란의 반지 0 악의 에테르 환영 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,도란의 방패 판금 장화 0 마법사의 최후 곡괭이 몰락한 왕의 검
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,Yone,도란의 검 광전사의 군화 탐식의 망치 몰락한 왕의 검 롱소드 단검
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,True,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 악의 증폭의 고서 폭풍 쇄도 도란의 반지 마법사의 신발
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Viego,징수의 총 삼위일체 롱소드 판금 장화 롱소드 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Viego,새끼 바람돌이 판금 장화 0 삼위일체 징수의 총 0
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,도란의 방패 광전사의 군화 몰락한 왕의 검 단검 롱소드 롱소드
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,Yone,도란의 검 충전형 물약 광전사의 군화 몰락한 왕의 검 단검 탐식의 망치
1MJbONu2pdiSi0s72Uf4QklMSbjk7Y497BW_UlTFA_zA6KI,False,핑보면캐리합니다,FiddleSticks,마법공학 로켓 벨트 마법사의 신발 증폭의 고서 악의 에테르 환영 망각의 구
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Nidalee,존야의 모래시계 리안드리의 고통 제어 와드 마법사의 신발 지평선의 초점 암흑의 인장
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Jax,존야의 모래시계 삼위일체 갈라진 하늘 판금 장화 음전자 망토 곡궁
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Graves,요우무의 유령검 징수의 총 처형인의 대검 헤르메스의 발걸음 롱소드 롱소드
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,강철심장 끝없는 절망 가시 갑옷 판금 장화 거인의 허리띠 음전자 망토
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,XinZhao,갈라진 하늘 월식 제어 와드 판금 장화 땅굴 채굴기 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,스테락의 도전 갈라진 하늘 0 판금 장화 월식 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Graves,요우무의 유령검 징수의 총 제어 와드 판금 장화 곡괭이 절정의 화살
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Sejuani,란두인의 예언 강철의 솔라리 펜던트 지크의 융합 헤르메스의 발걸음 천 갑옷 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,스테락의 도전 강철심장 0 판금 장화 가시 갑옷 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Hecarim,월식 탐식의 망치 점화석 명석함의 아이오니아 장화 롱소드 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Corki,삼위일체 무라마나 고속 연사포 판금 장화 도란의 검 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Graves,요우무의 유령검 불멸의 철갑궁 징수의 총 장화 롱소드 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,XinZhao,갈라진 하늘 칠흑의 양날 도끼 제어 와드 판금 장화 얼어붙은 심장 덤불 조끼
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Nocturne,발걸음 분쇄기 땅굴 채굴기 0 장화 탐식의 망치 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Vi,갈라진 하늘 롱소드 0 약간 신비한 신발 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Brand,리안드리의 고통 라일라이의 수정홀 제어 와드 마법사의 신발 역병의 보석 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Jax,삼위일체 도란의 방패 땅굴 채굴기 판금 장화 롱소드 롱소드
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,스테락의 도전 강철심장 제어 와드 헤르메스의 발걸음 공허한 광휘 점화석
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Karthus,그림자불꽃 리안드리의 고통 공허의 지팡이 마법사의 신발 악의 쓸데없이 큰 지팡이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 케이닉 루컨 끝없는 절망 헤르메스의 발걸음 가시 갑옷 거인의 허리띠
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,JarvanIV,월식 땅굴 채굴기 콜필드의 전투 망치 약간 신비한 신발 루비 수정 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Graves,요우무의 유령검 불멸의 철갑궁 징수의 총 판금 장화 최후의 속삭임 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,XinZhao,갈라진 하늘 칠흑의 양날 도끼 제어 와드 판금 장화 파수꾼의 갑옷 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Zoe,충전형 물약 폭풍 쇄도 루덴의 동반자 마법사의 신발 도란의 반지 증폭의 고서
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Viego,크라켄 학살자 땅굴 채굴기 제어 와드 헤르메스의 발걸음 롱소드 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Nidalee,리안드리의 고통 지평선의 초점 제어 와드 명석함의 아이오니아 장화 부서진 팔목 보호대 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Yasuo,몰락한 왕의 검 절정의 화살 도란의 방패 광전사의 군화 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Zyra,리안드리의 고통 모렐로노미콘 제어 와드 마법사의 신발 무덤꽃 라일라이의 수정홀
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Zac,태양불꽃 방패 점화석 원기 회복의 구슬 헤르메스의 발걸음 0 새끼 이끼쿵쿵이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Nocturne,발걸음 분쇄기 실험적 마공학판 칠흑의 양날 도끼 판금 장화 강철 인장 콜필드의 전투 망치
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,월식 탐식의 망치 점화석 판금 장화 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Graves,요우무의 유령검 징수의 총 제어 와드 헤르메스의 발걸음 곡괭이 절정의 화살
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Hecarim,월식 루비 수정 빛나는 티끌 명석함의 아이오니아 장화 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,란두인의 예언 강철심장 제어 와드 판금 장화 공허한 광휘 땅굴 채굴기
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,갈라진 하늘 맬모셔스의 아귀 제어 와드 헤르메스의 발걸음 월식 콜필드의 전투 망치
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 곡괭이 땅굴 채굴기 헤르메스의 발걸음 루비 수정 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,강철심장 공허한 광휘 제어 와드 헤르메스의 발걸음 음전자 망토 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,갈라진 하늘 월식 0 헤르메스의 발걸음 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,XinZhao,갈라진 하늘 칠흑의 양날 도끼 제어 와드 판금 장화 곡괭이 땅굴 채굴기
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Yone,몰락한 왕의 검 절정의 화살 제어 와드 광전사의 군화 도란의 방패 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Graves,요우무의 유령검 징수의 총 제어 와드 헤르메스의 발걸음 곡괭이 절정의 화살
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Karthus,그림자불꽃 리안드리의 고통 악의 마법사의 신발 쓸데없이 큰 지팡이 쓸데없이 큰 지팡이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Graves,요우무의 유령검 징수의 총 제어 와드 판금 장화 곡괭이 절정의 화살
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 땅굴 채굴기 곡괭이 판금 장화 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Corki,삼위일체 무라마나 고속 연사포 헤르메스의 발걸음 곡괭이 도란의 검
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Smolder,충전형 물약 삼위일체 제어 와드 신속의 장화 도란의 검 여신의 눈물
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Braum,강철의 솔라리 펜던트 천상의 이의 제어 와드 신속의 장화 비상의 월갑 원기 회복의 구슬
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Pyke,요우무의 유령검 태양의 썰매 제어 와드 하나 된 영혼 그림자 검 콜필드의 전투 망치
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,갈라진 하늘 월식 곡괭이 헤르메스의 발걸음 땅굴 채굴기 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Hwei,존야의 모래시계 그림자불꽃 루덴의 동반자 마법사의 신발 방출의 마법봉 도란의 반지
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Jhin,요우무의 유령검 도미닉 경의 인사 징수의 총 신속의 장화 고속 연사포 B.F. 대검
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Brand,존야의 모래시계 리안드리의 고통 제어 와드 마법사의 신발 라일라이의 수정홀 역병의 보석
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Hwei,그림자불꽃 루덴의 동반자 마법의 영약 마법사의 신발 부서진 팔목 보호대 도란의 반지
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,스테락의 도전 강철심장 0 헤르메스의 발걸음 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,스테락의 도전 갈라진 하늘 월식 헤르메스의 발걸음 천 갑옷 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Hwei,존야의 모래시계 그림자불꽃 루덴의 동반자 마법사의 신발 쓸데없이 큰 지팡이 쓸데없이 큰 지팡이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,KogMaw,대천사의 포옹 루덴의 동반자 도란의 반지 마법사의 신발 마법공학 교류 발전기 쓸데없이 큰 지팡이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Kaisa,충전형 물약 스태틱의 단검 도란의 검 장화 단검 단검
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Yone,충전형 물약 몰락한 왕의 검 절정의 화살 광전사의 군화 도란의 방패 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,갈라진 하늘 콜필드의 전투 망치 제어 와드 헤르메스의 발걸음 곡괭이 롱소드
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Sejuani,가시 갑옷 얼어붙은 심장 지크의 융합 판금 장화 파수꾼의 갑옷 거인의 허리띠
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Maokai,강철의 솔라리 펜던트 태양의 썰매 태양불꽃 방패 신속의 장화 덤불 조끼 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Kaisa,스태틱의 단검 도란의 검 단검 광전사의 군화 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,강철심장 루비 수정 루비 수정 약간 신비한 신발 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,스테락의 도전 강철심장 제어 와드 판금 장화 덤불 조끼 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,월식 탐식의 망치 제어 와드 헤르메스의 발걸음 점화석 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Hwei,존야의 모래시계 리안드리의 고통 대천사의 포옹 마법사의 신발 역병의 보석 악마의 마법서
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Viego,몰락한 왕의 검 곡괭이 루비 수정 약간 신비한 신발 루비 수정 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,스테락의 도전 강철심장 0 헤르메스의 발걸음 덤불 조끼 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,칠흑의 양날 도끼 월식 제어 와드 헤르메스의 발걸음 정령의 형상 수호 천사
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,강철심장 파수꾼의 갑옷 제어 와드 판금 장화 거인의 허리띠 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Nidalee,존야의 모래시계 리안드리의 고통 무덤꽃 명석함의 아이오니아 장화 지평선의 초점 신록의 장벽
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Viego,몰락한 왕의 검 스테락의 도전 제어 와드 판금 장화 강철 인장 롱소드
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 루비 수정 루비 수정 판금 장화 천 갑옷 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Viego,몰락한 왕의 검 스테락의 도전 제어 와드 헤르메스의 발걸음 강철 인장 콜필드의 전투 망치
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Volibear,란두인의 예언 우주의 추진력 제어 와드 판금 장화 정령의 형상 천 갑옷
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Lillia,운명의 재 0 0 0 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Syndra,부서진 팔목 보호대 루덴의 동반자 제어 와드 마법사의 신발 폭풍 쇄도 도란의 반지
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 공허한 광휘 제어 와드 헤르메스의 발걸음 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Viego,몰락한 왕의 검 땅굴 채굴기 0 약간 신비한 신발 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,스테락의 도전 강철심장 공허한 광휘 판금 장화 덤불 조끼 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Hwei,충전형 물약 대천사의 포옹 도란의 반지 마법사의 신발 기괴한 가면 운명의 재
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Graves,요우무의 유령검 필멸자의 운명 불멸의 철갑궁 헤르메스의 발걸음 징수의 총 수호 천사
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Brand,충전형 물약 어둠불꽃 횃불 0 마법사의 신발 도란의 반지 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Syndra,굳건한 의지의 완전한 비스킷 루덴의 동반자 마법공학 교류 발전기 마법사의 신발 도란의 반지 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Taliyah,존야의 모래시계 그림자불꽃 제어 와드 마법사의 신발 루덴의 동반자 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,강철심장 루비 수정 제어 와드 판금 장화 루비 수정 새끼 이끼쿵쿵이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,스테락의 도전 칠흑의 양날 도끼 제어 와드 판금 장화 월식 마법무효화의 망토
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,스테락의 도전 칠흑의 양날 도끼 제어 와드 헤르메스의 발걸음 월식 망령의 두건
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Yone,몰락한 왕의 검 불멸의 철갑궁 0 광전사의 군화 도란의 방패 단검
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Sejuani,란두인의 예언 태양불꽃 방패 제어 와드 판금 장화 가시 갑옷 지크의 융합
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Skarner,강철심장 스테락의 도전 제어 와드 판금 장화 덤불 조끼 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Lillia,리안드리의 고통 기괴한 가면 악마의 마법서 헤르메스의 발걸음 증폭의 고서 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Nidalee,마법공학 로켓 벨트 그림자불꽃 폭풍 쇄도 명석함의 아이오니아 장화 쓸데없이 큰 지팡이 쓸데없이 큰 지팡이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Diana,부서진 팔목 보호대 균열 생성기 0 판금 장화 내셔의 이빨 암흑의 인장
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,LeeSin,월식 루비 수정 롱소드 약간 신비한 신발 0 새끼 바람돌이
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Skarner,스테락의 도전 강철심장 가시 갑옷 판금 장화 파수꾼의 갑옷 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Nidalee,마법공학 로켓 벨트 추적자의 팔목 보호대 폭풍 쇄도 명석함의 아이오니아 장화 0 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,Sejuani,강철의 솔라리 펜던트 공허한 광휘 제어 와드 헤르메스의 발걸음 지크의 융합 루비 수정
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,False,청 제,LeeSin,칠흑의 양날 도끼 월식 제어 와드 판금 장화 롱소드 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Viego,몰락한 왕의 검 스테락의 도전 제어 와드 헤르메스의 발걸음 마법사의 최후 0
dHtDiCAy7gMs59OywJcT9NO38TM4GeuPdUkZViHOyTZki8k,True,청 제,Brand,리안드리의 고통 라일라이의 수정홀 제어 와드 마법사의 신발 증폭의 고서 암흑의 인장
